feedback_id,member_id,consultation_id,rating,feedback_text,feedback_date
FB02283,M001745,CN001870,1,Very satisfied with the consultation,2025-08-20
FB02284,M001101,CN004305,2,Very satisfied with the consultation,2025-08-22
FB02285,M001173,CN000465,5,Would recommend to others,2025-11-15
FB02286,M001629,CN000099,3,Excellent follow-up care,2024-11-16
FB02287,M000836,CN000421,5,Long wait time at the clinic,2024-10-05
FB02288,M001972,CN001833,3,Staff was helpful and courteous,2025-08-05
FB02289,M002288,CN004397,3,Long wait time at the clinic,2025-02-26
FB02290,M002187,CN004804,5,Excellent follow-up care,2025-07-22
FB02291,M001073,CN003328,5,Excellent follow-up care,2025-01-12
FB02292,M001047,CN000211,3,Staff was helpful and courteous,2024-12-30
FB02293,M000788,CN000539,4,Excellent follow-up care,2025-10-10
FB02294,M001653,CN005286,4,Average experience overall,2024-02-02
FB02295,M001984,CN001472,3,Telemedicine call quality was poor,2024-04-10
FB02296,M000918,CN001068,5,Telemedicine call quality was poor,2024-10-02
FB02297,M002407,CN005930,3,Average experience overall,2025-07-16
FB02298,M001456,CN001683,4,"Great experience, doctor was very attentive",2025-01-09
FB02299,M001017,CN003584,3,Telemedicine call quality was poor,2024-04-22
FB02300,M001406,CN002994,4,Doctor explained everything clearly,2024-11-26
FB02301,M000406,CN005216,2,Needs faster appointment scheduling,2024-06-15
FB02302,M002130,CN003624,2,Average experience overall,2025-05-12
FB02303,M000420,CN001024,2,Needs faster appointment scheduling,2024-06-29
FB02304,M000765,CN004204,3,Would recommend to others,2025-01-27
FB02305,M000732,CN002989,5,Staff was helpful and courteous,2024-11-07
FB02306,M000965,CN001669,5,Very satisfied with the consultation,2024-10-30
FB02307,M002188,CN003955,5,Would recommend to others,2024-10-25
FB02308,M001690,CN004160,3,Would recommend to others,2024-10-10
FB02309,M001176,CN002317,5,Doctor explained everything clearly,2025-08-26
FB02310,M000789,CN005345,5,Staff was helpful and courteous,2024-09-07
FB02311,M000077,CN003744,5,Very satisfied with the consultation,2024-10-06
FB02312,M000563,CN001867,4,Telemedicine call quality was poor,2025-11-07
FB02313,M001236,CN000220,5,Doctor explained everything clearly,2024-01-29
FB02314,M000556,CN000528,5,"Great experience, doctor was very attentive",2024-04-20
FB02315,M000354,CN004572,4,Very satisfied with the consultation,2024-12-06
FB02316,M000695,CN002690,4,Average experience overall,2024-07-10
FB02317,M000722,CN005057,4,Needs faster appointment scheduling,2024-05-13
FB02318,M000622,CN004090,4,"Great experience, doctor was very attentive",2025-06-17
FB02319,M002447,CN005049,5,Very satisfied with the consultation,2024-06-03
FB02320,M000746,CN001486,4,"Great experience, doctor was very attentive",2025-03-01
FB02321,M000130,CN005582,5,Average experience overall,2025-03-28
FB02322,M000529,CN002665,5,Needs faster appointment scheduling,2025-03-02
FB02323,M000958,CN005376,2,Staff was helpful and courteous,2025-10-03
FB02324,M001434,CN001202,4,Would recommend to others,2025-11-07
FB02325,M002294,CN002981,2,Telemedicine call quality was poor,2025-01-16
FB02326,M002498,CN003770,5,Needs faster appointment scheduling,2025-07-18
FB02327,M001495,CN005022,4,"Great experience, doctor was very attentive",2025-02-27
FB02328,M001310,CN003488,5,Staff was helpful and courteous,2024-02-07
FB02329,M001853,CN000435,3,Doctor explained everything clearly,2024-09-16
FB02330,M001022,CN000540,4,Average experience overall,2025-05-29
FB02331,M001306,CN000287,2,Would recommend to others,2025-08-03
FB02332,M000103,CN004613,2,Average experience overall,2024-10-09
FB02333,M001157,CN001542,3,Long wait time at the clinic,2024-05-07
FB02334,M000497,CN000337,4,Doctor explained everything clearly,2024-02-20
FB02335,M002357,CN001879,2,Average experience overall,2024-06-29
FB02336,M002450,CN002294,2,Very satisfied with the consultation,2024-03-27
FB02337,M000031,CN001905,4,Staff was helpful and courteous,2025-10-01
FB02338,M001208,CN000756,5,Average experience overall,2025-02-05
FB02339,M002170,CN001074,2,Very satisfied with the consultation,2024-02-21
FB02340,M000031,CN001259,4,Staff was helpful and courteous,2025-05-04
FB02341,M002304,CN003935,4,Telemedicine call quality was poor,2025-03-09
FB02342,M001626,CN002721,4,Needs faster appointment scheduling,2024-05-18
FB02343,M000476,CN005536,3,Very satisfied with the consultation,2025-02-21
FB02344,M002473,CN004925,5,Needs faster appointment scheduling,2024-10-16
FB02345,M000900,CN005785,5,Excellent follow-up care,2025-09-25
FB02346,M000574,CN005658,5,Would recommend to others,2024-12-16
FB02347,M002038,CN001141,3,Long wait time at the clinic,2024-10-29
FB02348,M002482,CN000430,4,Very satisfied with the consultation,2024-05-09
FB02349,M000716,CN001179,3,"Great experience, doctor was very attentive",2024-08-02
FB02350,M000334,CN003146,5,Very satisfied with the consultation,2024-11-06
FB02351,M000686,CN002114,3,Needs faster appointment scheduling,2024-12-19
FB02352,M001018,CN003568,5,"Great experience, doctor was very attentive",2024-02-27
FB02353,M000498,CN003484,5,Would recommend to others,2024-02-03
FB02354,M001707,CN000331,5,Long wait time at the clinic,2025-08-01
FB02355,M000433,CN005503,3,Telemedicine call quality was poor,2025-09-04
FB02356,M000609,CN005201,5,Would recommend to others,2025-02-21
FB02357,M001311,CN000150,3,Average experience overall,2025-05-09
FB02358,M002032,CN003046,3,Staff was helpful and courteous,2025-11-02
FB02359,M000294,CN002928,5,Very satisfied with the consultation,2024-08-14
FB02360,M001339,CN005597,5,"Great experience, doctor was very attentive",2025-05-22
FB02361,M002054,CN004657,4,"Great experience, doctor was very attentive",2025-08-08
FB02362,M000670,CN002345,3,Telemedicine call quality was poor,2025-12-07
FB02363,M001223,CN003291,2,Telemedicine call quality was poor,2024-08-02
FB02364,M000797,CN001219,2,Staff was helpful and courteous,2024-08-07
FB02365,M000198,CN003576,5,Long wait time at the clinic,2025-04-21
FB02366,M000530,CN003550,4,Would recommend to others,2025-12-21
FB02367,M001112,CN001308,3,Average experience overall,2025-01-10
FB02368,M000425,CN004991,5,Needs faster appointment scheduling,2025-02-02
FB02369,M001146,CN000339,3,Needs faster appointment scheduling,2024-06-12
FB02370,M001246,CN004800,5,Average experience overall,2025-05-02
FB02371,M000398,CN002151,3,Would recommend to others,2025-11-08
FB02372,M000134,CN005270,5,Very satisfied with the consultation,2024-03-24
FB02373,M002096,CN005986,2,Would recommend to others,2025-10-29
FB02374,M001085,CN005760,3,"Great experience, doctor was very attentive",2025-02-09
FB02375,M002309,CN003783,4,Average experience overall,2024-08-21
FB02376,M002449,CN004408,4,"Great experience, doctor was very attentive",2025-10-05
FB02377,M000602,CN001369,4,Telemedicine call quality was poor,2024-08-02
FB02378,M000856,CN003483,4,Staff was helpful and courteous,2024-07-21
FB02379,M000526,CN000823,5,Long wait time at the clinic,2025-09-13
FB02380,M000159,CN002804,4,Doctor explained everything clearly,2024-03-02
FB02381,M000088,CN003366,4,Staff was helpful and courteous,2024-12-16
FB02382,M000191,CN002813,1,Very satisfied with the consultation,2025-03-17
FB02383,M002236,CN003960,5,"Great experience, doctor was very attentive",2024-08-08
FB02384,M000564,CN002274,3,Needs faster appointment scheduling,2025-12-22
FB02385,M000249,CN001716,3,Needs faster appointment scheduling,2025-10-22
FB02386,M000671,CN003068,4,Needs faster appointment scheduling,2024-08-05
FB02387,M002026,CN000918,3,Long wait time at the clinic,2024-07-26
FB02388,M001020,CN005152,3,Average experience overall,2024-02-11
FB02389,M000901,CN001825,3,Staff was helpful and courteous,2024-02-18
FB02390,M001496,CN003956,2,Doctor explained everything clearly,2025-11-16
FB02391,M002409,CN001708,4,Would recommend to others,2024-03-05
FB02392,M001114,CN001536,4,Doctor explained everything clearly,2024-08-19
FB02393,M001917,CN004033,3,Needs faster appointment scheduling,2025-07-16
FB02394,M001279,CN005564,5,Very satisfied with the consultation,2024-02-02
FB02395,M000515,CN003938,4,"Great experience, doctor was very attentive",2025-04-18
FB02396,M001054,CN004237,5,Average experience overall,2024-02-23
FB02397,M002266,CN004480,4,"Great experience, doctor was very attentive",2025-01-16
FB02398,M002086,CN002751,5,Telemedicine call quality was poor,2024-04-01
FB02399,M002078,CN000227,4,Doctor explained everything clearly,2025-10-31
FB02400,M002013,CN000827,5,Would recommend to others,2024-10-21
FB02401,M001876,CN004664,5,Average experience overall,2025-02-09
FB02402,M000846,CN000303,4,Doctor explained everything clearly,2024-02-09
FB02403,M002419,CN003871,4,Average experience overall,2024-10-23
FB02404,M000950,CN001200,5,Needs faster appointment scheduling,2025-02-21
FB02405,M001904,CN001304,5,Would recommend to others,2024-07-02
FB02406,M000391,CN003809,4,Would recommend to others,2025-02-02
FB02407,M000045,CN002487,5,Needs faster appointment scheduling,2025-10-03
FB02408,M001534,CN005495,4,Telemedicine call quality was poor,2024-11-21
FB02409,M000963,CN000473,5,Needs faster appointment scheduling,2025-10-05
FB02410,M001931,CN000272,3,Excellent follow-up care,2025-11-13
FB02411,M001533,CN005659,4,Average experience overall,2024-03-20
FB02412,M001080,CN005897,4,Average experience overall,2025-02-28
FB02413,M001630,CN004243,2,Long wait time at the clinic,2024-04-06
FB02414,M000414,CN000634,3,Telemedicine call quality was poor,2025-11-01
FB02415,M000673,CN002950,4,Average experience overall,2025-06-29
FB02416,M002191,CN004843,4,Doctor explained everything clearly,2024-06-29
FB02417,M000692,CN000167,3,"Great experience, doctor was very attentive",2024-12-27
FB02418,M001130,CN000779,5,Excellent follow-up care,2024-08-13
FB02419,M002380,CN002142,1,Long wait time at the clinic,2025-01-01
FB02420,M001444,CN003048,3,Average experience overall,2025-03-10
FB02421,M001778,CN001362,4,Doctor explained everything clearly,2025-11-09
FB02422,M002161,CN000164,5,Long wait time at the clinic,2025-03-16
FB02423,M001460,CN005476,4,Average experience overall,2025-06-07
FB02424,M001186,CN005381,4,Excellent follow-up care,2025-07-14
FB02425,M001660,CN003621,2,Would recommend to others,2024-08-09
FB02426,M002225,CN002445,4,Needs faster appointment scheduling,2025-12-05
FB02427,M001909,CN004014,5,Doctor explained everything clearly,2025-10-24
FB02428,M000135,CN004428,5,Doctor explained everything clearly,2025-02-09
FB02429,M000156,CN004109,5,Doctor explained everything clearly,2024-03-16
FB02430,M001095,CN003900,5,Long wait time at the clinic,2024-05-09
FB02431,M001342,CN005949,1,Would recommend to others,2025-07-12
FB02432,M002496,CN001517,5,"Great experience, doctor was very attentive",2024-02-26
FB02433,M000116,CN000624,4,Excellent follow-up care,2025-02-03
FB02434,M000067,CN001393,4,Would recommend to others,2025-02-28
FB02435,M000996,CN000215,2,Would recommend to others,2024-04-18
FB02436,M001550,CN003918,5,Staff was helpful and courteous,2024-07-04
FB02437,M000885,CN003349,3,Very satisfied with the consultation,2025-11-12
FB02438,M000791,CN003099,5,Needs faster appointment scheduling,2025-08-29
FB02439,M000904,CN005885,4,"Great experience, doctor was very attentive",2025-01-11
FB02440,M001430,CN005739,4,Doctor explained everything clearly,2024-07-12
FB02441,M000471,CN004623,1,"Great experience, doctor was very attentive",2025-01-19
FB02442,M001128,CN005004,3,Doctor explained everything clearly,2025-05-11
FB02443,M001158,CN004916,4,Very satisfied with the consultation,2025-05-02
FB02444,M002471,CN001774,5,Average experience overall,2025-04-30
FB02445,M001668,CN000821,3,Excellent follow-up care,2025-09-04
FB02446,M000010,CN004582,3,Doctor explained everything clearly,2025-10-06
FB02447,M000111,CN002641,5,Very satisfied with the consultation,2025-10-03
FB02448,M001914,CN002352,5,Would recommend to others,2025-10-28
FB02449,M000253,CN002827,4,Long wait time at the clinic,2025-02-23
FB02450,M002017,CN001355,4,Needs faster appointment scheduling,2025-02-08
FB02451,M000095,CN003181,5,Excellent follow-up care,2025-01-19
FB02452,M000979,CN003281,5,Very satisfied with the consultation,2024-10-07
FB02453,M002001,CN005131,3,"Great experience, doctor was very attentive",2025-10-23
FB02454,M001826,CN000628,4,Needs faster appointment scheduling,2025-05-03
FB02455,M000039,CN002078,4,Needs faster appointment scheduling,2024-04-09
FB02456,M000446,CN002378,2,Doctor explained everything clearly,2024-10-07
FB02457,M001828,CN004031,4,"Great experience, doctor was very attentive",2024-10-18
FB02458,M002115,CN003100,5,Doctor explained everything clearly,2025-03-13
FB02459,M000676,CN003718,3,Very satisfied with the consultation,2025-05-24
FB02460,M002192,CN003351,3,Long wait time at the clinic,2024-05-16
FB02461,M001148,CN000018,4,Staff was helpful and courteous,2025-09-10
FB02462,M001849,CN002926,1,Excellent follow-up care,2025-10-16
FB02463,M001136,CN000516,5,Would recommend to others,2025-08-21
FB02464,M002440,CN003362,5,Staff was helpful and courteous,2025-07-21
FB02465,M001040,CN004904,4,Needs faster appointment scheduling,2024-03-10
FB02466,M001607,CN004585,2,Telemedicine call quality was poor,2024-02-12
FB02467,M001938,CN004777,3,Telemedicine call quality was poor,2025-08-28
FB02468,M001455,CN002249,4,Doctor explained everything clearly,2025-08-04
FB02469,M000660,CN005981,1,Average experience overall,2024-10-13
FB02470,M000605,CN001853,4,Doctor explained everything clearly,2025-04-30
FB02471,M000670,CN003610,3,Doctor explained everything clearly,2024-02-25
FB02472,M002491,CN005884,5,"Great experience, doctor was very attentive",2025-05-20
FB02473,M000606,CN003474,5,Staff was helpful and courteous,2025-07-28
FB02474,M001127,CN001138,2,Very satisfied with the consultation,2025-06-29
FB02475,M000945,CN003422,5,Needs faster appointment scheduling,2024-02-14
FB02476,M002092,CN005089,5,Staff was helpful and courteous,2025-10-21
FB02477,M000486,CN000640,4,Average experience overall,2025-07-31
FB02478,M001008,CN003810,4,Doctor explained everything clearly,2024-12-28
FB02479,M002350,CN001780,5,Would recommend to others,2024-06-09
FB02480,M002293,CN001233,4,Telemedicine call quality was poor,2025-09-27
FB02481,M001004,CN003648,5,"Great experience, doctor was very attentive",2025-01-29
FB02482,M002382,CN002276,5,Long wait time at the clinic,2024-06-04
FB02483,M001422,CN000178,5,Needs faster appointment scheduling,2025-08-13
FB02484,M002307,CN001908,3,Doctor explained everything clearly,2024-02-10
FB02485,M000210,CN003565,2,Doctor explained everything clearly,2025-04-01
FB02486,M001026,CN001321,2,Very satisfied with the consultation,2025-09-12
FB02487,M001184,CN003376,5,Needs faster appointment scheduling,2025-10-14
FB02488,M000902,CN002111,5,Telemedicine call quality was poor,2025-09-13
FB02489,M002464,CN000989,5,Long wait time at the clinic,2025-11-13
FB02490,M001785,CN000997,5,Long wait time at the clinic,2025-07-28
FB02491,M000444,CN005020,4,"Great experience, doctor was very attentive",2025-01-27
FB02492,M000873,CN003264,4,Telemedicine call quality was poor,2024-02-25
FB02493,M002473,CN001404,2,Excellent follow-up care,2025-01-29
FB02494,M001532,CN005926,5,Telemedicine call quality was poor,2024-01-06
FB02495,M001460,CN002193,3,Very satisfied with the consultation,2024-04-15
FB02496,M001392,CN004433,2,Staff was helpful and courteous,2025-11-29
FB02497,M000839,CN005622,4,Excellent follow-up care,2024-06-16
FB02498,M001630,CN003722,2,"Great experience, doctor was very attentive",2024-10-07
FB02499,M000315,CN003988,5,Excellent follow-up care,2025-09-09
FB02500,M000118,CN000848,5,Average experience overall,2025-04-19
